genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300029941_1,3300029941,2995400,48,102618,1,1,1,45,92.19,0.32,90.59,HQ,OTU-1318,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__UBA4765;g__UBA4765;s__GCA_002365175.1,Aquatic,Freshwater,Aquatic,NULL,NULL
3300027971_11,3300027971,2528501,372,7551,0,0,0,27,65.68,1.08,60.28,MQ,OTU-11381,d__Bacteria;p__Chloroflexota;c__UBA2235;o__UBA12225;f__UBA12225;g__UBA12225;s__UBA12225 sp1,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027970_75,3300027970,647462,49,17373,2,0,1,37,80.46,1.72,71.86,MQ,OTU-17153,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Nomurabacteraceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_59,3300027970,809854,91,10838,2,1,1,29,75,1.24,68.8,MQ,OTU-11989,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA970;s__GCA_002292805.1,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_57,3300027970,994146,20,54944,1,1,1,38,61.97,0,61.97,MQ,OTU-17134,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_55,3300027970,1038008,22,99098,1,1,1,33,85.96,2.25,74.71,MQ,OTU-561,d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__GCA-2721975;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_52,3300027970,1128736,125,11222,0,1,0,46,86.81,0.18,85.91,MQ,OTU-7041,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Midichloriaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_51,3300027970,1160955,93,21134,1,1,2,35,75.31,1.84,66.11,MQ,OTU-9944,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_50,3300027970,1189168,113,16316,1,1,1,23,76.36,2.03,66.21,MQ,OTU-485,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__AcAMD-5;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_49,3300027970,1225619,133,12259,0,0,0,24,65.77,0,65.77,MQ,OTU-17705,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA3015;g__UBA3015;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_45,3300027970,1451588,165,10759,0,0,0,37,82.66,1.28,76.26,MQ,OTU-12609,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__UBA954;s__GCA_002293155.1,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_39,3300027970,1711228,43,154615,0,1,1,35,60.99,1.12,55.39,MQ,OTU-9615,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Polynucleobacter;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_36,3300027970,1895684,79,35995,1,1,1,36,98.9,0,98.9,HQ,OTU-11018,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_35,3300027970,2040386,23,163101,1,1,1,33,83.03,1.35,76.28,MQ,OTU-17823,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Terrimicrobiaceae;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_33,3300027970,2322119,192,17840,1,1,1,47,92.83,4.95,68.08,HQ,OTU-13558,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__UBA4592;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_32,3300027970,2522556,142,26605,1,1,1,33,62.07,1.72,53.47,MQ,OTU-9755,d__Bacteria;p__Bdellovibrionota;c__UBA2394;o__UBA2428;f__UBA2428;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_31,3300027970,2595731,95,74431,1,1,1,45,95.98,0,95.98,HQ,OTU-17805,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__GCA-2737125;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_30,3300027970,2805930,386,8070,1,1,1,28,74.91,0.54,72.21,MQ,OTU-15139,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10329;g__UBA10329;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_29,3300027970,2918226,85,61110,1,1,1,39,98.03,1.97,88.18,HQ,OTU-14190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_27,3300027970,3077047,206,26572,1,1,1,46,90.34,1.14,84.64,HQ,OTU-13509,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_26,3300027970,3123522,129,57047,1,1,1,41,100,2.53,87.35,HQ,OTU-16673,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_24,3300027970,3792759,259,21438,0,2,1,31,93.81,1.77,84.96,MQ,OTU-1965,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__;g__;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027970_19,3300027970,4398149,175,47423,0,0,0,29,77.24,2.72,63.64,MQ,OTU-2992,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhodoferax;s__,Aquatic,Freshwater,freshwater,-1.8737,39.9879
3300027969_25,3300027969,1307434,43,75883,1,1,2,41,91.06,2.05,80.81,HQ,OTU-755,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoluna;s__,Aquatic,Freshwater,Freshwater lake,-71.2508,48.2311
3300027969_24,3300027969,1326479,165,9645,1,0,0,34,80.46,0.68,77.06,MQ,OTU-756,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__UBA6821;g__;s__,Aquatic,Freshwater,Freshwater lake,-71.2508,48.2311
3300027969_21,3300027969,1633697,280,6232,0,0,0,16,60.98,0.08,60.58,MQ,OTU-425,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__,Aquatic,Freshwater,Freshwater lake,-71.2508,48.2311
3300027963_72,3300027963,706571,94,8935,0,0,0,17,59.07,0.9,54.57,MQ,OTU-3598,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__AcAMD-5;g__;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_7,3300027963,3613087,299,18747,0,0,0,40,93.88,4.12,73.28,MQ,OTU-11385,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__UBA956;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_56,3300027963,953948,126,9056,1,1,1,17,57.44,1.02,52.34,MQ,OTU-4723,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Polynucleobacter;s__Polynucleobacter sp1,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_48,3300027963,1075653,119,12890,0,1,1,28,70.01,3.86,50.71,MQ,OTU-9884,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__UBA7398;s__GCA_002470135.1,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_45,3300027963,1231155,28,88584,1,1,0,35,81.03,0,81.03,MQ,OTU-16175,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_34,3300027963,1516291,219,7763,0,0,0,24,69.63,1.58,61.73,MQ,OTU-16612,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__S36-B12;g__UBA10649;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_32,3300027963,1576995,231,7777,1,1,1,43,79.5,1.22,73.4,MQ,OTU-17857,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__UBA3065;g__UBA3065;s__UBA3065 sp1,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_31,3300027963,1611945,102,25940,1,1,1,23,70.07,1.17,64.22,MQ,OTU-8320,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Limnohabitans;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_20,3300027963,2121061,202,13675,1,0,0,33,93.41,1.58,85.51,MQ,OTU-11085,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_199,3300027963,1525361,1,1525361,0,0,0,23,52.54,0,52.54,MQ,OTU-5263,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_16,3300027963,2447131,103,35763,0,2,0,28,95.08,4.52,72.48,MQ,OTU-10500,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UKL13-3;g__B1;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_15,3300027963,2455334,135,27762,2,3,3,35,96.13,1.62,88.03,HQ,OTU-6752,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_13,3300027963,2689063,235,15687,0,0,0,28,90.13,2.46,77.83,MQ,OTU-17020,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_12,3300027963,2996988,472,6861,0,1,1,26,73.83,1.28,67.43,MQ,OTU-10513,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__SCGC-AAA027-K21;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027963_10,3300027963,3034017,274,14440,1,0,0,45,85.4,0.28,84,MQ,OTU-10518,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA966;s__,Aquatic,Freshwater,Freshwater lake,-72.0994,45.4091
3300027902_86,3300027902,874267,155,5772,1,0,0,31,53.51,0,53.51,MQ,OTU-4182,d__Bacteria;p__Patescibacteria;c__ABY1;o__Uhrbacterales;f__2-12-FULL-60-25;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_70,3300027902,1036282,100,14842,2,1,1,22,77.65,4.98,52.75,MQ,OTU-7767,d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__20-14-0-80-47-9;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_67,3300027902,1227784,198,6404,1,1,1,17,70.16,2.02,60.06,MQ,OTU-13712,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata_A;o__Methanomassiliicoccales;f__UBA472;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_63,3300027902,1264770,269,4699,1,0,0,15,52.46,0.06,52.16,MQ,OTU-10427,d__Bacteria;p__Desulfobacterota_B;c__;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_60,3300027902,1299232,225,6263,0,0,0,18,60.4,0.65,57.15,MQ,OTU-13731,d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_59,3300027902,1372979,216,7026,0,1,1,30,67.02,0.91,62.47,MQ,OTU-17622,d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__GWC2-57-9;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_55,3300027902,1676054,292,5856,1,1,1,27,60.37,0,60.37,MQ,OTU-15707,d__Bacteria;p__UBP1;c__PRR-12;o__SSS58A;f__SSS58A;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_52,3300027902,1949412,234,10594,0,0,0,37,89.54,2.94,74.84,MQ,OTU-17628,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_51,3300027902,1934221,315,6638,0,0,0,27,79.87,0.97,75.02,MQ,OTU-17629,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_49,3300027902,1939801,298,7106,0,0,0,31,74,3.89,54.55,MQ,OTU-1350,d__Bacteria;p__Desulfobacterota;c__BSN033;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_46,3300027902,2083877,206,14332,2,1,1,55,99.73,2.85,85.48,HQ,OTU-8903,d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_42,3300027902,2498856,438,5937,1,0,0,19,64.91,0.02,64.81,MQ,OTU-8905,d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__RBG-13-43-22;f__RBG-13-43-22;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_41,3300027902,2616324,274,11327,0,0,0,26,85.89,4.7,62.39,MQ,OTU-8904,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_39,3300027902,2769438,127,43196,1,0,0,36,94.94,0.95,90.19,MQ,OTU-201,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Ga0077548;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_36,3300027902,2815367,125,35048,0,0,0,34,80.34,1.71,71.79,MQ,OTU-2521,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_34,3300027902,2978260,133,34713,1,1,1,25,75.64,1.36,68.84,MQ,OTU-198,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_27,3300027902,3498730,110,66353,0,0,0,44,98.26,0.74,94.56,MQ,OTU-1142,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Dechloromonas;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_26,3300027902,3473510,550,6825,0,1,0,32,73.91,3.29,57.46,MQ,OTU-9523,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027902_25,3300027902,3657810,516,7986,0,1,1,41,91.44,3.88,72.04,MQ,OTU-9525,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_90,3300027900,938474,149,6704,1,1,1,27,80.36,1.32,73.76,MQ,OTU-7238,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_89,3300027900,983005,155,7040,0,0,0,14,52.88,0,52.88,MQ,OTU-16433,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__UBA2185;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_86,3300027900,1035710,173,6140,0,0,0,22,68.66,0.65,65.41,MQ,OTU-10762,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__UBA9949;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_79,3300027900,1122830,152,8675,0,0,0,16,67.16,0.84,62.96,MQ,OTU-16073,d__Bacteria;p__Desulfobacterota_B;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_75,3300027900,924442,160,5696,1,1,0,10,65.58,0.93,60.93,MQ,OTU-11683,d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__40CM-2-53-6;f__RBG-13-38-9;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_69,3300027900,1425913,265,5490,1,0,0,17,58.8,0.91,54.25,MQ,OTU-17993,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA6898;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_49,3300027900,1999794,310,6976,1,1,0,36,77.23,1.98,67.33,MQ,OTU-2288,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2777;f__RBG-13-53-26;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_45,3300027900,2251316,206,14806,0,0,0,28,80.97,3.87,61.62,MQ,OTU-14154,d__Bacteria;p__Desulfobacterota;c__BSN033;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_35,3300027900,2928199,371,9588,1,0,0,31,86.77,1.37,79.92,MQ,OTU-10427,d__Bacteria;p__Desulfobacterota;c__BSN033;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_34,3300027900,2995853,159,31631,1,0,0,41,86.15,2.56,73.35,MQ,OTU-10428,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA8522;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_31,3300027900,3106422,401,9546,0,1,1,38,88.66,4.88,64.26,MQ,OTU-9525,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_29,3300027900,3199957,281,15833,1,1,1,38,79.09,3.42,61.99,MQ,OTU-1658,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__RBG-16-66-30;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027900_115,3300027900,571287,53,14419,1,1,1,9,51.46,0,51.46,MQ,OTU-5736,d__Archaea;p__Crenarchaeota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__20-14-0-80-47-9;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027899_5,3300027899,3742317,309,20148,1,1,1,41,93.55,4.84,69.35,HQ,OTU-12837,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027899_26,3300027899,986350,37,46957,1,1,1,46,72.49,0,72.49,MQ,OTU-8124,d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027899_14,3300027899,1487690,154,13079,1,0,0,41,81.24,3.08,65.84,MQ,OTU-10596,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peregrinibacterales;f__UBA1369;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027899_11,3300027899,2089786,313,7551,0,0,0,7,71.57,0.9,67.07,MQ,OTU-9560,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_75,3300027897,1174868,203,6261,0,0,0,33,69.47,0.8,65.47,MQ,OTU-14274,d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_67,3300027897,1472379,204,8416,1,0,0,37,74.76,0.89,70.31,MQ,OTU-12376,d__Bacteria;p__Caldisericota;c__Caldisericia;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_64,3300027897,1574174,211,8660,1,0,0,27,76.36,3.64,58.16,MQ,OTU-1999,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__SM23-35;g__UBA2194;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_63,3300027897,1616129,285,6027,1,0,0,20,60.14,1.21,54.09,MQ,OTU-12394,d__Bacteria;p__Actinobacteriota;c__UBA1414;o__UBA1414;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_62,3300027897,1682117,323,5466,0,0,0,16,55.48,0.65,52.23,MQ,OTU-10427,d__Bacteria;p__Desulfobacterota;c__BSN033;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_59,3300027897,1613530,282,6030,0,0,0,21,67.53,2.1,57.03,MQ,OTU-10763,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__COMBO-62-14;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_58,3300027897,1744344,137,18393,1,0,0,34,97.06,2.31,85.51,MQ,OTU-10762,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__UBA9949;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_53,3300027897,1830894,368,5088,0,0,0,28,58.18,1.1,52.68,MQ,OTU-10756,d__Bacteria;p__Edwardsbacteria;c__;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_52,3300027897,1822434,214,10717,0,0,0,35,92,0.86,87.7,MQ,OTU-10755,d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_50,3300027897,1953718,194,13597,2,1,2,31,79.55,3.64,61.35,MQ,OTU-10757,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__SM23-35;g__UBA2194;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_49,3300027897,1970765,296,7188,0,1,1,15,66.93,2.65,53.68,MQ,OTU-1351,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_48,3300027897,2017276,77,40995,1,1,0,31,95.73,0.53,93.08,MQ,OTU-1352,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera_A;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_46,3300027897,2121367,316,7443,0,1,1,38,87,4.19,66.05,MQ,OTU-1350,d__Bacteria;p__Desulfobacterota;c__BSN033;o__;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_40,3300027897,2519295,192,19652,0,1,1,22,58.03,1.09,52.58,MQ,OTU-1345,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA6092;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_38,3300027897,2759313,434,7148,1,0,0,30,74.71,4.03,54.56,MQ,OTU-14872,d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__RBG-16-49-23;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_37,3300027897,2764716,400,7746,1,0,0,37,84.52,0.85,80.27,MQ,OTU-6955,d__Bacteria;p__Actinobacteriota;c__RBG-13-55-18;o__RBG-13-55-18;f__RBG-13-55-18;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_35,3300027897,2902847,462,6650,0,1,0,31,79.55,3.23,63.4,MQ,OTU-3786,d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_34,3300027897,3013298,201,21011,0,0,0,39,92.88,2.72,79.28,MQ,OTU-6635,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_33,3300027897,3002260,386,9336,1,0,0,26,73.55,2.22,62.45,MQ,OTU-10114,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_32,3300027897,3045657,396,8898,1,0,0,22,79.08,0.74,75.38,MQ,OTU-10113,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
3300027897_31,3300027897,3258979,380,10826,0,0,0,27,79.49,3.99,59.54,MQ,OTU-14764,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__;g__;s__,Aquatic,Freshwater,Freshwater lake sediment,-86.23,41.7
